codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
1000000003,[VSAC] Blood Transfusion 213,[VSAC] Blood Transfusion 213 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.864Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group procedures of blood transfusions.; Data Element Scope: This value set may use a model element related to procedure.; Inclusion Criteria: Includes concepts that represent procedures of a blood transfusion.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.213; Code System(s): SNOMEDCT,ICD10PCS; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000047,[VSAC] Cardiac Disease,[VSAC] Cardiac Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.925Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of cardiac disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of cardiac disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.341; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000048,[VSAC] Heart Failure,[VSAC] Heart Failure (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.926Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of heart failure.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of heart failure.,"Exclusion Criteria: Excludes concepts that represent chronic and acute right-sided heart failure, right heart failure, right ventricular failure, cardiac insufficiency due to prosthesis and following cardiac surgery, or pulmonale.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.376; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000049,[VSAC] Coronary Artery Disease No MI,[VSAC] Coronary Artery Disease No MI (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.926Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts of a diagnosis of coronary artery disease without myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of coronary artery disease without myocardial infarction.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.369; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000050,[VSAC] Cardiomyopathy,[VSAC] Cardiomyopathy (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.927Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Cardiomyopathy.; Data Element Scope: The intent of this set of values is to identify patients who have a/an diagnosis of of cardiomyopathy.; Inclusion Criteria: Includes GROUP codes for Cardiomyopathy.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Cardiomyopathy.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.579; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000051,[VSAC] HIV,[VSAC] HIV (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.927Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of human immunodeficiency virus (HIV) disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of HIV and acquired immunodeficiency syndrome.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.120.12.1003; Code System(s): ICD9CM,SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000052,[VSAC] Hypertension,[VSAC] Hypertension (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.927Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of pre-existing hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of pre-existing hypertension.,Exclusion Criteria: Excludes concepts of a diagnosis of acute hypertension.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.332; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000053,[VSAC] Immunodeficient Conditions,[VSAC] Immunodeficient Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.928Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with Immunodeficiency conditions.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of an immunodeficiency condition. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  immunodeficient conditions including acquired immune deficiency syndrome, AIDS related Complex, Immunodeficiency Syndromes, Chronic Lymphocytic Leukemia, congenital or hereditary immunodeficiency, human immunodeficiency virus, HIV positive and organ transplant using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",Exclusion Criteria: None.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Lantana; OID: 2.16.840.1.113883.3.666.5.1726; Code System(s): ICD9CM,SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000054,[VSAC] Interstitial lung disease,[VSAC] Interstitial lung disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.928Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnoses most commonly used for patients with interstitial lung disease.; Data Element Scope: The intent of this data element is to identify patients who have an active  diagnosis of interstitial lung disease. Using the Quality Data Model, this particular element will map to the Diagnosis category.; Inclusion Criteria: Include codes representing a diagnosis of  interstitial lung disease using the SNOMED CT,  ICD 10 CM and ICD 9 CM code systems.",Exclusion Criteria: None.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Lantana; OID: 2.16.840.1.113883.3.666.5.777; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000055,[VSAC] Mental Health Disorder,[VSAC] Mental Health Disorder (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.929Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to group diagnoses of mental health disorders.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a mental health disorder related to psychotic, nonpsychotic, and mood disorders.","Exclusion Criteria: Excludes concepts of a diagnosis of mental disorders due to substance abuse, developmental disorders, and intellectual disabilities.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.314; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000056,[VSAC] Obesity Conditions,[VSAC] Obesity Conditions (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.929Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnosis terms representing obesity.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of obesity. Obesity is defined by the CDC as weight causing a BMI that is greater than 30.; Inclusion Criteria: Includes diagnosis terms that represent all types of obesity including those terms that are precoordinated with the cause of the obesity.,Exclusion Criteria: Terms not represented of obesity,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.36; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000057,[VSAC] Overweight or Obese,[VSAC] Overweight or Obese (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.929Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify concepts for overweight or obese.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of overweight or obese.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Mathematica; OID: 2.16.840.1.113762.1.4.1047.502; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000058,[VSAC] Pregnancy,[VSAC] Pregnancy (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.931Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of pregnancy.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of pregnancy.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.3.378; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000059,[VSAC] Pulmonary Hypertension,[VSAC] Pulmonary Hypertension (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.932Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of pulmonary hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a pulmonary hypertension.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.281; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000060,[VSAC] Pulmonary Embolism or DVT,[VSAC] Pulmonary Embolism or DVT (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.932Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set contains concepts associated with diagnoses of pulmonary embolism or deep vein thrombosis.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with  deep vein thrombosis or thrombophlebitis, or pulmonary embolisms (eg, amniotic fluid embolisms).",Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American College of Emergency Physicians/AMA-PCPI; OID: 2.16.840.1.113883.17.4077.3.1036; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000061,[VSAC] Sickle Cell Disease and Related Blood Disorders,[VSAC] Sickle Cell Disease and Related Blood Disorders (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.932Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts that represent sickle cell disease and related blood disorders; Data Element Scope: This value set may use Quality Data Model (QDM) category related diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with the diagnosis representing sickle cells disease and related blood disorders. This is a grouping value set of ICD-10-CM and SNOMED codes.,Exclusion Criteria: Exclude codes representing sickle cell trait.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.35; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000062,[VSAC] Smoking or Cigarette Use,[VSAC] Smoking or Cigarette Use (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.933Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Smoking or Cigarette Use.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documentation of the person's smoking patterns.; Inclusion Criteria: Includes GROUP codes for Smoking or Cigarette Use.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Smoking or Cigarette Use.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.1158; Code System(s): SNOMEDCT,LOINC; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000063,[VSAC] Major Transplant,[VSAC] Major Transplant (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.933Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Includes concepts that represent a procedure for a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.",Exclusion Criteria: Excludes concepts that represent kidney transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.198.12.1075; Code System(s): ICD10PCS,SNOMEDCT,CPT,ICD9CM,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000064,[VSAC] Kidney Transplant,[VSAC] Kidney Transplant (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.933Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.109.12.1012; Code System(s): ICD10PCS,SNOMEDCT,CPT,HCPCS Level II; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000066,[VSAC] Hematopoietic stem cell transplant,[VSAC] Hematopoietic stem cell transplant (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.934Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Evidence of a hematopoietic stem cell transplant (HSCT) (i.e., bone marrow transplant) in the patient record.; Data Element Scope: Evidence of a HSCT-related diagnosis in the patient record, whether that be as a condition/disorder code for the HSCT itself, or a complication that arises after the HSCT.; Inclusion Criteria: Codes that represent HSCT conditions (regardless of the type of bone marrow/stem cell transplant) and complications of HSCT categorized as conditions.",Exclusion Criteria: Other types of transplants or conditions that arise after other types of transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: MITRE; OID: 2.16.840.1.113762.1.4.1032.221; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000067,[VSAC] Substance Use Disorder,[VSAC] Substance Use Disorder (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.935Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of substance use disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of alcohol abuse and dependence and drug abuse and dependence.,Exclusion Criteria: Excludes concepts that represent a diagnosis of alcohol and drug use (substance induced disorders).,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.106.12.1001; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000068,[VSAC] Thalassemia,[VSAC] Thalassemia (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.935Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes GROUP codes for Thalassemia.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Thalassemia.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.773; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000069,[VSAC] Tuberculosis Disorders,[VSAC] Tuberculosis Disorders (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.935Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has tuberculosis regardless of the clinical presentation of the condition; Data Element Scope: Tuberculosis diagnoses or problems documented in a clinical record.; Inclusion Criteria: Encoded terms that represent that the patient has tuberculosis,Exclusion Criteria: Pleurisy without effusion or active tuberculosis (disorder); Inactive tuberculosis of lung (disorder); Inactive tuberculosis (disorder); Non-tuberculosis,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.43; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000070,[VSAC] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis,[VSAC] Immunosuppressant medications for inflammatory bowel disease or rheumatoid arthritis (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.936Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent immunosuppressive drugs that, when used to treat certain diseases, may put a woman at greater risk of cervical neoplasia and cancer than the general population, as defined by the article ""Guidelines for Cervical Cancer Screening in Immunosuppressed Women Without HIV Infection"" (Moscicki et al., 2019).; Data Element Scope: RxNorm codes that represent branded and non-branded immunosuppressive medications used to treat either inflammatory bowel disease or rheumatoid arthritis.; Inclusion Criteria: Includes codes that represent immunosuppressant medications used to treat either inflammatory bowel disease or rheumatoid arthritis.",Exclusion Criteria: Excludes any immunosuppressant medication that is not cited in the stated reference as treatment of either inflammatory bowel disease or rheumatoid arthritis.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: MITRE; OID: 2.16.840.1.113762.1.4.1032.258; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000071,[VSAC] Inhaled Corticosteroids,[VSAC] Inhaled Corticosteroids (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.937Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.196.11.1085; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000072,"[VSAC] Corticosteroids, Systemic","[VSAC] Corticosteroids, Systemic (v1)",RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.937Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: Single-ingredient systemic glucocorticoid corticosteroids,Exclusion Criteria: Mineralocorticoids,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: Clinical Architecture; OID: 2.16.840.1.113883.3.3616.200.110.102.2061; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000073,[VSAC] Congenital Malformations,[VSAC] Congenital Malformations (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.945Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of congenital malformations.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a congenital malformation.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.133; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000074,[VSAC] Congenital Anomalies Group,[VSAC] Congenital Anomalies Group (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.947Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This grouping value set contains diagnoses most commonly used for newborns with congenital anomalies.; Data Element Scope: The intent of this data element is to identify newborns who have an active  diagnosis of congenital anomalies. Using the Quality Data Model, this particular element will map to the ""Diagnosis"" category.; Inclusion Criteria: Codes representing a grouping of ICD-9, ICD-10, and SNOMED-CT for the diagnosis of congenital anomalies.",Exclusion Criteria: None.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: Lantana; OID: 2.16.840.1.113883.3.666.5.1570; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000075,[VSAC] Congenital heart disease (ICD10CM),[VSAC] Congenital heart disease (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.947Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,Exclusion Criteria: Exclude references to secondary disease and codes with multiple conditions listed.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: Council of State and Territorial Epidemiologists Steward; OID: 2.16.840.1.113762.1.4.1146.1099; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000076,[VSAC] Congenital heart disease (SNOMED),[VSAC] Congenital heart disease (SNOMED) (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.948Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has congenital heart disease regardless of the clinical presentation of the condition; Data Element Scope: Diagnoses or problems documented in a clinical record.; Inclusion Criteria: Congenital heart disease,"Exclusion Criteria: Exclude references to secondary disease, specific genetic syndromes, and codes with multiple conditions listed.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: Council of State and Territorial Epidemiologists Steward; OID: 2.16.840.1.113762.1.4.1146.1092; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000077,[VSAC] Dementia & Mental Degenerations,[VSAC] Dementia & Mental Degenerations (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.948Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of dementia or mental degenerations.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for dementia and mental degeneration.,Exclusion Criteria: Excludes concepts that describe dementia and mental degeneration diagnoses in remission.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Academy of Neurology; OID: 2.16.840.1.113883.3.526.3.1005; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000078,[VSAC] Alzheimer’s Disease,[VSAC] Alzheimer’s Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.949Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for Alzheimer’s Disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with Alzheimer’s Disease. This element may map to ""Diagnosis"" Category of the Quality Data Model.; Inclusion Criteria: Includes Alzheimer’s Disease.",Exclusion Criteria: Excludes all other neurodegenerative diseases and dementias not explicitly identified as Alzheimer’s Disease.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Academy of Neurology; OID: 2.16.840.1.113762.1.4.1034.444; Code System(s): ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000079,[VSAC] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease,[VSAC] Amyotrophic Lateral Sclerosis (ALS) and Related Motor Neuron Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.949Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set contains ICD9CM and ICD10CM concepts for amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS;  and familial motor neuron disease.; Data Element Scope: The intent of this data element is to identify people diagnosed with amyotrophic lateral sclerosis (ALS) , primary lateral sclerosis (PLS"," and familial motor neuron disease. This element may map to ""Diagnosis"" Category of the Quality Data Model.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Academy of Neurology; OID: 2.16.840.1.113762.1.4.1034.413; Code System(s): ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
