concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC Bulk-Import test] Homelessness Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Homelessness Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with the homelessness domain as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code element.; Inclusion Criteria: Includes SNOMED and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.086Z
[VSAC Bulk-Import test] Housing Instability Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Housing Instability Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with housing instability as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMEDCT and CPT that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.086Z
[VSAC Bulk-Import test] Inadequate Housing Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Inadequate Housing Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with <insert domain> as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.086Z
[VSAC Bulk-Import test] Intimate Partner Violence Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Intimate Partner Violence Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: insert metadata>  -  - The value sets in this group represent the interventions associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Less than high school education Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Less than high school education Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Less than high school education as identified by the Gravity Project.; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT codes that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Material Hardship Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Material Hardship Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Material Hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT Material Hardship codes that have been identified through the Gravity Project community consensus voting process.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Social Connection Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Social Connection Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  -  - The value sets in this group represent the intervention associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Social Determinants of Health Service Requests (SNOMEDCT;CPT;HCPCS Level II),[VSAC Bulk-Import test] Social Determinants of Health Service Requests (SNOMEDCT;CPT;HCPCS Level II),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The value sets in this group represent all of the individual domain interventions identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of Service Request resource elements.; Inclusion Criteria: Includes SNOMED CT, CPT, HCPCS interventions that have been identified through the Gravity Project community consensus voting process",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Stress Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Stress Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Transportation Insecurity Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Transportation Insecurity Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with transportation insecurity  as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT transportation insecurity codes that have been identified through the Gravity Project community consensus voting process.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Unemployment Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Unemployment Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Veteran Status Service Requests (SNOMEDCT;CPT),[VSAC Bulk-Import test] Veteran Status Service Requests (SNOMEDCT;CPT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with Veterans Status as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Elder Abuse Goals (SNOMEDCT),[VSAC Bulk-Import test] Elder Abuse Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals  associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Financial Insecurity Goals (SNOMEDCT),[VSAC Bulk-Import test] Financial Insecurity Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> -  - The terms in this value set represent the goals associated with financial insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Food Insecurity Goals (SNOMEDCT),[VSAC Bulk-Import test] Food Insecurity Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description; Inclusion Criteria: Includes SNOMED CT and LOINC goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Inadequate Housing  Goals (SNOMEDCT),[VSAC Bulk-Import test] Inadequate Housing  Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with inadequate as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Intimate Partner Violence Goals (SNOMEDCT),[VSAC Bulk-Import test] Intimate Partner Violence Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Less than high school education Goals (SNOMEDCT),[VSAC Bulk-Import test] Less than high school education Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with less than high school education as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Material Hardship Goals (SNOMEDCT),[VSAC Bulk-Import test] Material Hardship Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Social Connection Goals (SNOMEDCT),[VSAC Bulk-Import test] Social Connection Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.087Z
[VSAC Bulk-Import test] Social Determinants of Health Goals (SNOMEDCT),[VSAC Bulk-Import test] Social Determinants of Health Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The value sets in this group represent all of the individual domain goals identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal resource elements.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.088Z
[VSAC Bulk-Import test] Stress Goals (SNOMEDCT),[VSAC Bulk-Import test] Stress Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.088Z
[VSAC Bulk-Import test] Unemployment Goals (SNOMEDCT),[VSAC Bulk-Import test] Unemployment Goals (SNOMEDCT),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.088Z
[VSAC Bulk-Import test] Social Determinants of Health Conditions (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Social Determinants of Health Conditions (SNOMEDCT;ICD10CM),,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The value sets in this group represent all of the individual domain diagnoses identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition resource elements.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-02-15T19:48:07.088Z
