,cset_name,cset_rxcui,rxcui,tty,rxnorm_name,concept_id,concept_name,concept_class_id
1492,Azilsartan,1091643,1235148,SBDG,Edarbyclor Oral Product,36238275,Edarbyclor Oral Product,Branded Dose Group
1493,Azilsartan,1091643,1235149,SBDG,Edarbyclor Pill,36238276,Edarbyclor Pill,Branded Dose Group
1494,Azilsartan,1091643,1091646,SCD,azilsartan medoxomil 40 MG Oral Tablet,40235487,azilsartan medoxomil 40 MG Oral Tablet,Clinical Drug
1495,Azilsartan,1091643,1091652,SCD,azilsartan medoxomil 80 MG Oral Tablet,40235491,azilsartan medoxomil 80 MG Oral Tablet,Clinical Drug
1496,Azilsartan,1091643,1235144,SCD,azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet,42707639,azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet,Clinical Drug
1497,Azilsartan,1091643,1235151,SCD,azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet,42707641,azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet,Clinical Drug
1498,Azilsartan,1091643,1091644,SCDC,azilsartan medoxomil 40 MG,40235486,azilsartan medoxomil 40 MG,Clinical Drug Comp
1499,Azilsartan,1091643,1091651,SCDC,azilsartan medoxomil 80 MG,40235490,azilsartan medoxomil 80 MG,Clinical Drug Comp
1500,Azilsartan,1091643,1091645,SCDF,azilsartan Oral Tablet,40235494,azilsartan Oral Tablet,Clinical Drug Form
1501,Azilsartan,1091643,1235142,SCDF,azilsartan / chlorthalidone Oral Tablet,42705336,azilsartan / chlorthalidone Oral Tablet,Clinical Drug Form
1502,Azilsartan,1091643,1155006,SCDG,azilsartan Oral Product,36212957,azilsartan Oral Product,Clinical Dose Group
1503,Azilsartan,1091643,1155007,SCDG,azilsartan Pill,36212958,azilsartan Pill,Clinical Dose Group
1504,Azilsartan,1091643,1235140,SCDG,azilsartan / chlorthalidone Oral Product,36238273,azilsartan / chlorthalidone Oral Product,Clinical Dose Group
1505,Azilsartan,1091643,1235141,SCDG,azilsartan / chlorthalidone Pill,36238274,azilsartan / chlorthalidone Pill,Clinical Dose Group
1506,Molnupiravir,2587901,2603735,BN,Lagevrio,779913,Lagevrio,Brand Name
1507,Molnupiravir,2587901,316965,DF,Oral Capsule,19082168,Oral Capsule,Dose Form
1508,Molnupiravir,2587901,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1509,Molnupiravir,2587901,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1510,Molnupiravir,2587901,2587901,IN,molnupiravir,702536,molnupiravir,Ingredient
1511,Molnupiravir,2587901,2603740,SBD,molnupiravir 200 MG Oral Capsule [Lagevrio],779918,molnupiravir 200 MG Oral Capsule [Lagevrio],Branded Drug
1512,Molnupiravir,2587901,2603736,SBDC,molnupiravir 200 MG [Lagevrio],779914,molnupiravir 200 MG [Lagevrio],Branded Drug Comp
1513,Molnupiravir,2587901,2603739,SBDF,molnupiravir Oral Capsule [Lagevrio],779917,molnupiravir Oral Capsule [Lagevrio],Branded Drug Form
1514,Molnupiravir,2587901,2603737,SBDG,Lagevrio Oral Product,779915,Lagevrio Oral Product,Branded Dose Group
1515,Molnupiravir,2587901,2603738,SBDG,Lagevrio Pill,779916,Lagevrio Pill,Branded Dose Group
1516,Molnupiravir,2587901,2587906,SCD,molnupiravir 200 MG Oral Capsule,702541,molnupiravir 200 MG Oral Capsule,Clinical Drug
1517,Molnupiravir,2587901,2587902,SCDC,molnupiravir 200 MG,702537,molnupiravir 200 MG,Clinical Drug Comp
1518,Molnupiravir,2587901,2587905,SCDF,molnupiravir Oral Capsule,702540,molnupiravir Oral Capsule,Clinical Drug Form
1519,Molnupiravir,2587901,2587903,SCDG,molnupiravir Oral Product,702538,molnupiravir Oral Product,Clinical Dose Group
1520,Molnupiravir,2587901,2587904,SCDG,molnupiravir Pill,702539,molnupiravir Pill,Clinical Dose Group
1521,Interferon beta-1a,75917,153326,BN,Avonex,19023492,Avonex,Brand Name
1522,Interferon beta-1a,75917,228271,BN,Rebif,19089282,Rebif,Brand Name
1523,Interferon beta-1a,75917,1650282,BPCK,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) } Pack [Rebif Rebidose],46234547,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) } Pack [Rebif Rebidose],Branded Pack
1524,Interferon beta-1a,75917,795749,BPCK,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) } Pack [Rebif Titration],19130130,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) } Pack [Rebif Titration],Branded Pack
1525,Interferon beta-1a,75917,1649570,DF,Auto-Injector,46234466,Auto-Injector,Dose Form
1526,Interferon beta-1a,75917,1649574,DF,Injection,46234469,Injection,Dose Form
1527,Interferon beta-1a,75917,721656,DF,Prefilled Syringe,19126920,Prefilled Syringe,Dose Form
1528,Interferon beta-1a,75917,1151126,DFG,Injectable Product,36217210,Injectable Product,Dose Form Group
1529,Interferon beta-1a,75917,1650268,GPCK,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector) } Pack,46234544,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector) } Pack,Clinical Pack
1530,Interferon beta-1a,75917,758030,GPCK,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) } Pack,19129199,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) } Pack,Clinical Pack
1531,Interferon beta-1a,75917,75917,IN,interferon beta-1a,722424,interferon beta-1a,Ingredient
1532,Interferon beta-1a,75917,153324,SBD,interferon beta-1a 0.03 MG Injection [Avonex],722426,interferon beta-1a 0.03 MG Injection [Avonex],Branded Drug
1533,Interferon beta-1a,75917,1649996,SBD,0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif],46234530,0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif],Quant Branded Drug
1534,Interferon beta-1a,75917,1650004,SBD,0.5 ML interferon beta-1a 0.088 MG/ML Auto-Injector [Rebif],46234536,0.5 ML interferon beta-1a 0.088 MG/ML Auto-Injector [Rebif],Quant Branded Drug
1535,Interferon beta-1a,75917,1650012,SBD,0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif],46233699,0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif],Quant Branded Drug
1536,Interferon beta-1a,75917,1650901,SBD,0.5 ML interferon beta-1a 0.06 MG/ML Auto-Injector [Avonex],46233806,0.5 ML interferon beta-1a 0.06 MG/ML Auto-Injector [Avonex],Quant Branded Drug
1537,Interferon beta-1a,75917,727816,SBD,0.5 ML interferon beta-1a 0.06 MG/ML Prefilled Syringe [Avonex],722454,0.5 ML interferon beta-1a 0.06 MG/ML Prefilled Syringe [Avonex],Quant Branded Drug
1538,Interferon beta-1a,75917,758027,SBD,0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif],19129196,0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif],Quant Branded Drug
1539,Interferon beta-1a,75917,758032,SBD,0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif],19129200,0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif],Quant Branded Drug
1540,Interferon beta-1a,75917,795748,SBD,0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif],19130129,0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif],Quant Branded Drug
1541,Interferon beta-1a,75917,1651246,SBDC,interferon beta-1a 0.03 MG [Avonex],46233847,interferon beta-1a 0.03 MG [Avonex],Branded Drug Comp
1542,Interferon beta-1a,75917,575912,SBDC,interferon beta-1a 0.088 MG/ML [Rebif],19089283,interferon beta-1a 0.088 MG/ML [Rebif],Branded Drug Comp
1543,Interferon beta-1a,75917,575913,SBDC,interferon beta-1a 0.044 MG/ML [Rebif],19089284,interferon beta-1a 0.044 MG/ML [Rebif],Branded Drug Comp
1544,Interferon beta-1a,75917,727814,SBDC,interferon beta-1a 0.06 MG/ML [Avonex],19023494,interferon beta-1a 0.06 MG/ML [Avonex],Branded Drug Comp
1545,Interferon beta-1a,75917,1649995,SBDF,interferon beta-1a Auto-Injector [Rebif],46234529,interferon beta-1a Auto-Injector [Rebif],Branded Drug Form
1546,Interferon beta-1a,75917,1650900,SBDF,interferon beta-1a Auto-Injector [Avonex],46233805,interferon beta-1a Auto-Injector [Avonex],Branded Drug Form
1547,Interferon beta-1a,75917,1651247,SBDF,interferon beta-1a Injection [Avonex],46233848,interferon beta-1a Injection [Avonex],Branded Drug Form
1548,Interferon beta-1a,75917,727815,SBDF,interferon beta-1a Prefilled Syringe [Avonex],40141889,interferon beta-1a Prefilled Syringe [Avonex],Branded Drug Form
1549,Interferon beta-1a,75917,758026,SBDF,interferon beta-1a Prefilled Syringe [Rebif],40146879,interferon beta-1a Prefilled Syringe [Rebif],Branded Drug Form
1550,Interferon beta-1a,75917,1175701,SBDG,Avonex Injectable Product,36229393,Avonex Injectable Product,Branded Dose Group
1551,Interferon beta-1a,75917,1178325,SBDG,Rebif Injectable Product,36232101,Rebif Injectable Product,Branded Dose Group
1552,Interferon beta-1a,75917,153323,SCD,interferon beta-1a 0.03 MG Injection,722425,interferon beta-1a 0.03 MG Injection,Clinical Drug
1553,Interferon beta-1a,75917,1649994,SCD,0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector,46234528,0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector,Quant Clinical Drug
1554,Interferon beta-1a,75917,1650003,SCD,0.5 ML interferon beta-1a 0.088 MG/ML Auto-Injector,46234535,0.5 ML interferon beta-1a 0.088 MG/ML Auto-Injector,Quant Clinical Drug
1555,Interferon beta-1a,75917,1650011,SCD,0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector,46233698,0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector,Quant Clinical Drug
1556,Interferon beta-1a,75917,1650899,SCD,0.5 ML interferon beta-1a 0.06 MG/ML Auto-Injector,46233804,0.5 ML interferon beta-1a 0.06 MG/ML Auto-Injector,Quant Clinical Drug
1557,Interferon beta-1a,75917,727813,SCD,0.5 ML interferon beta-1a 0.06 MG/ML Prefilled Syringe,722453,0.5 ML interferon beta-1a 0.06 MG/ML Prefilled Syringe,Quant Clinical Drug
1558,Interferon beta-1a,75917,758025,SCD,0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe,19129195,0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe,Quant Clinical Drug
1559,Interferon beta-1a,75917,758028,SCD,0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe,19129197,0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe,Quant Clinical Drug
1560,Interferon beta-1a,75917,758029,SCD,0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe,19129198,0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe,Quant Clinical Drug
1561,Interferon beta-1a,75917,1651243,SCDC,interferon beta-1a 0.03 MG,46233845,interferon beta-1a 0.03 MG,Clinical Drug Comp
1562,Interferon beta-1a,75917,358790,SCDC,interferon beta-1a 0.044 MG/ML,19099257,interferon beta-1a 0.044 MG/ML,Clinical Drug Comp
1563,Interferon beta-1a,75917,358791,SCDC,interferon beta-1a 0.088 MG/ML,722430,interferon beta-1a 0.088 MG/ML,Clinical Drug Comp
1564,Interferon beta-1a,75917,727811,SCDC,interferon beta-1a 0.06 MG/ML,722452,interferon beta-1a 0.06 MG/ML,Clinical Drug Comp
1565,Interferon beta-1a,75917,1649993,SCDF,interferon beta-1a Auto-Injector,46234527,interferon beta-1a Auto-Injector,Clinical Drug Form
1566,Interferon beta-1a,75917,1651244,SCDF,interferon beta-1a Injection,46233846,interferon beta-1a Injection,Clinical Drug Form
1567,Interferon beta-1a,75917,727812,SCDF,interferon beta-1a Prefilled Syringe,40141888,interferon beta-1a Prefilled Syringe,Clinical Drug Form
1568,Interferon beta-1a,75917,1158024,SCDG,interferon beta-1a Injectable Product,36222979,interferon beta-1a Injectable Product,Clinical Dose Group
1569,Trandolapril,38454,153752,BN,Tarka,19017868,Tarka,Brand Name
1570,Trandolapril,38454,218245,BN,Mavik,19072528,Mavik,Brand Name
1571,Trandolapril,38454,316943,DF,Extended Release Oral Capsule,19082077,Extended Release Oral Capsule,Dose Form
1572,Trandolapril,38454,316945,DF,Extended Release Oral Tablet,19082079,Extended Release Oral Tablet,Dose Form
1573,Trandolapril,38454,316965,DF,Oral Capsule,19082168,Oral Capsule,Dose Form
1574,Trandolapril,38454,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1575,Trandolapril,38454,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1576,Trandolapril,38454,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1577,Trandolapril,38454,38454,IN,trandolapril,1342439,trandolapril,Ingredient
1578,Trandolapril,38454,214866,MIN,trandolapril / verapamil,36030045,trandolapril / verapamil,Multiple Ingredients
1579,Trandolapril,38454,210673,SBD,trandolapril 4 MG Oral Tablet [Mavik],19044706,trandolapril 4 MG Oral Tablet [Mavik],Branded Drug
1580,Trandolapril,38454,897785,SBD,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],40171416,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],Quant Branded Drug
1581,Trandolapril,38454,897846,SBD,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],40171418,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],Quant Branded Drug
1582,Trandolapril,38454,897855,SBD,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],40171420,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],Quant Branded Drug
1583,Trandolapril,38454,571174,SBDC,trandolapril 4 MG [Mavik],19072551,trandolapril 4 MG [Mavik],Branded Drug Comp
1584,Trandolapril,38454,897784,SBDC,trandolapril 2 MG / verapamil hydrochloride 180 MG [Tarka],40172819,trandolapril 2 MG / verapamil hydrochloride 180 MG [Tarka],Branded Drug Comp
1585,Trandolapril,38454,897845,SBDC,trandolapril 2 MG / verapamil hydrochloride 240 MG [Tarka],40172822,trandolapril 2 MG / verapamil hydrochloride 240 MG [Tarka],Branded Drug Comp
1586,Trandolapril,38454,897854,SBDC,trandolapril 4 MG / verapamil hydrochloride 240 MG [Tarka],40172825,trandolapril 4 MG / verapamil hydrochloride 240 MG [Tarka],Branded Drug Comp
1587,Trandolapril,38454,367902,SBDF,trandolapril Oral Tablet [Mavik],40099446,trandolapril Oral Tablet [Mavik],Branded Drug Form
1588,Trandolapril,38454,847657,SBDF,trandolapril / verapamil Extended Release Oral Tablet [Tarka],40160142,trandolapril / verapamil Extended Release Oral Tablet [Tarka],Branded Drug Form
1589,Trandolapril,38454,1179047,SBDG,Tarka Pill,36229222,Tarka Pill,Branded Dose Group
1590,Trandolapril,38454,1179052,SBDG,Tarka Oral Product,36229223,Tarka Oral Product,Branded Dose Group
1591,Trandolapril,38454,1181569,SBDG,Mavik Oral Product,36230975,Mavik Oral Product,Branded Dose Group
1592,Trandolapril,38454,1181570,SBDG,Mavik Pill,36230976,Mavik Pill,Branded Dose Group
1593,Trandolapril,38454,199351,SCD,trandolapril 2 MG Oral Tablet,1342441,trandolapril 2 MG Oral Tablet,Clinical Drug
1594,Trandolapril,38454,199352,SCD,trandolapril 4 MG Oral Tablet,1342472,trandolapril 4 MG Oral Tablet,Clinical Drug
1595,Trandolapril,38454,199353,SCD,trandolapril 1 MG Oral Tablet,1342473,trandolapril 1 MG Oral Tablet,Clinical Drug
1596,Trandolapril,38454,199622,SCD,trandolapril 0.5 MG Oral Capsule,1342474,trandolapril 0.5 MG Oral Capsule,Clinical Drug
1597,Trandolapril,38454,199816,SCD,trandolapril 1 MG Oral Capsule,1342475,trandolapril 1 MG Oral Capsule,Clinical Drug
1598,Trandolapril,38454,199817,SCD,trandolapril 2 MG Oral Capsule,1342476,trandolapril 2 MG Oral Capsule,Clinical Drug
1599,Trandolapril,38454,411434,SCD,trandolapril 4 MG Oral Capsule,1342507,trandolapril 4 MG Oral Capsule,Clinical Drug
1600,Trandolapril,38454,411759,SCD,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Capsule,19103788,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Capsule,Quant Clinical Drug
1601,Trandolapril,38454,897781,SCD,24 HR trandolapril 1 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,40171412,24 HR trandolapril 1 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,Quant Clinical Drug
1602,Trandolapril,38454,897783,SCD,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet,40171415,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet,Quant Clinical Drug
1603,Trandolapril,38454,897844,SCD,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,40171417,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,Quant Clinical Drug
1604,Trandolapril,38454,897853,SCD,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,40171419,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet,Quant Clinical Drug
1605,Trandolapril,38454,316847,SCDC,trandolapril 2 MG,1342503,trandolapril 2 MG,Clinical Drug Comp
1606,Trandolapril,38454,316848,SCDC,trandolapril 4 MG,1342504,trandolapril 4 MG,Clinical Drug Comp
1607,Trandolapril,38454,317522,SCDC,trandolapril 1 MG,1342505,trandolapril 1 MG,Clinical Drug Comp
1608,Trandolapril,38454,333397,SCDC,trandolapril 0.5 MG,1342506,trandolapril 0.5 MG,Clinical Drug Comp
1609,Trandolapril,38454,374176,SCDF,trandolapril Oral Capsule,40099444,trandolapril Oral Capsule,Clinical Drug Form
1610,Trandolapril,38454,374177,SCDF,trandolapril Oral Tablet,40099445,trandolapril Oral Tablet,Clinical Drug Form
1611,Trandolapril,38454,374178,SCDF,trandolapril / verapamil Extended Release Oral Tablet,40099416,trandolapril / verapamil Extended Release Oral Tablet,Clinical Drug Form
1612,Trandolapril,38454,379582,SCDF,trandolapril / verapamil Extended Release Oral Capsule,40099414,trandolapril / verapamil Extended Release Oral Capsule,Clinical Drug Form
1613,Trandolapril,38454,1162756,SCDG,trandolapril / verapamil Oral Product,36225488,trandolapril / verapamil Oral Product,Clinical Dose Group
1614,Trandolapril,38454,1162757,SCDG,trandolapril / verapamil Pill,36225489,trandolapril / verapamil Pill,Clinical Dose Group
1615,Trandolapril,38454,1162758,SCDG,trandolapril Oral Product,36225490,trandolapril Oral Product,Clinical Dose Group
1616,Trandolapril,38454,1162759,SCDG,trandolapril Pill,36225491,trandolapril Pill,Clinical Dose Group
1617,Moexipril,30131,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1618,Moexipril,30131,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1619,Moexipril,30131,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1620,Moexipril,30131,30131,IN,moexipril,1310756,moexipril,Ingredient
1621,Moexipril,30131,214622,MIN,hydrochlorothiazide / moexipril,36030004,hydrochlorothiazide / moexipril,Multiple Ingredients
1622,Moexipril,30131,236066,PIN,moexipril hydrochloride,19055723,moexipril hydrochloride,Precise Ingredient
1623,Moexipril,30131,1299859,SCD,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 15 MG Oral Tablet,42800842,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 15 MG Oral Tablet,Clinical Drug
1624,Moexipril,30131,1299871,SCD,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 7.5 MG Oral Tablet,42800845,hydrochlorothiazide 12.5 MG / moexipril hydrochloride 7.5 MG Oral Tablet,Clinical Drug
1625,Moexipril,30131,1299890,SCD,hydrochlorothiazide 25 MG / moexipril hydrochloride 15 MG Oral Tablet,42800850,hydrochlorothiazide 25 MG / moexipril hydrochloride 15 MG Oral Tablet,Clinical Drug
1626,Moexipril,30131,1299896,SCD,moexipril hydrochloride 15 MG Oral Tablet,42801011,moexipril hydrochloride 15 MG Oral Tablet,Clinical Drug
1627,Moexipril,30131,1299897,SCD,moexipril hydrochloride 7.5 MG Oral Tablet,42801015,moexipril hydrochloride 7.5 MG Oral Tablet,Clinical Drug
1628,Moexipril,30131,1299858,SCDC,moexipril hydrochloride 15 MG,42801010,moexipril hydrochloride 15 MG,Clinical Drug Comp
1629,Moexipril,30131,1299870,SCDC,moexipril hydrochloride 7.5 MG,42801014,moexipril hydrochloride 7.5 MG,Clinical Drug Comp
1630,Moexipril,30131,372945,SCDF,moexipril Oral Tablet,40057031,moexipril Oral Tablet,Clinical Drug Form
1631,Moexipril,30131,372946,SCDF,hydrochlorothiazide / moexipril Oral Tablet,40045122,hydrochlorothiazide / moexipril Oral Tablet,Clinical Drug Form
1632,Moexipril,30131,1157288,SCDG,moexipril Oral Product,36215730,moexipril Oral Product,Clinical Dose Group
1633,Moexipril,30131,1157289,SCDG,moexipril Pill,36215731,moexipril Pill,Clinical Dose Group
1634,Moexipril,30131,1162775,SCDG,hydrochlorothiazide / moexipril Oral Product,36218312,hydrochlorothiazide / moexipril Oral Product,Clinical Dose Group
1635,Moexipril,30131,1162776,SCDG,hydrochlorothiazide / moexipril Pill,36218313,hydrochlorothiazide / moexipril Pill,Clinical Dose Group
1636,Perindopril,54552,1600717,BN,Prestalia,45892982,Prestalia,Brand Name
1637,Perindopril,54552,261438,BN,Aceon,19099190,Aceon,Brand Name
1638,Perindopril,54552,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1639,Perindopril,54552,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1640,Perindopril,54552,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1641,Perindopril,54552,54552,IN,perindopril,1373225,perindopril,Ingredient
1642,Perindopril,54552,1033889,MIN,amlodipine / perindopril,36029221,amlodipine / perindopril,Multiple Ingredients
1643,Perindopril,54552,388499,MIN,indapamide / perindopril,36030141,indapamide / perindopril,Multiple Ingredients
1644,Perindopril,54552,1600711,PIN,perindopril arginine,46274934,perindopril arginine,Precise Ingredient
1645,Perindopril,54552,72260,PIN,perindopril erbumine,19126939,perindopril erbumine,Precise Ingredient
1646,Perindopril,54552,1600722,SBD,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet [Prestalia],45892985,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet [Prestalia],Branded Drug
1647,Perindopril,54552,1600726,SBD,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet [Prestalia],45892989,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet [Prestalia],Branded Drug
1648,Perindopril,54552,1600730,SBD,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet [Prestalia],45892993,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet [Prestalia],Branded Drug
1649,Perindopril,54552,854927,SBD,perindopril erbumine 8 MG Oral Tablet [Aceon],40163276,perindopril erbumine 8 MG Oral Tablet [Aceon],Branded Drug
1650,Perindopril,54552,854986,SBD,perindopril erbumine 2 MG Oral Tablet [Aceon],40163268,perindopril erbumine 2 MG Oral Tablet [Aceon],Branded Drug
1651,Perindopril,54552,854990,SBD,perindopril erbumine 4 MG Oral Tablet [Aceon],40163272,perindopril erbumine 4 MG Oral Tablet [Aceon],Branded Drug
1652,Perindopril,54552,1600718,SBDC,amlodipine 10 MG / perindopril arginine 14 MG [Prestalia],45892983,amlodipine 10 MG / perindopril arginine 14 MG [Prestalia],Branded Drug Comp
1653,Perindopril,54552,1600725,SBDC,amlodipine 2.5 MG / perindopril arginine 3.5 MG [Prestalia],45892988,amlodipine 2.5 MG / perindopril arginine 3.5 MG [Prestalia],Branded Drug Comp
1654,Perindopril,54552,1600729,SBDC,amlodipine 5 MG / perindopril arginine 7 MG [Prestalia],45892992,amlodipine 5 MG / perindopril arginine 7 MG [Prestalia],Branded Drug Comp
1655,Perindopril,54552,854926,SBDC,perindopril erbumine 8 MG [Aceon],40163277,perindopril erbumine 8 MG [Aceon],Branded Drug Comp
1656,Perindopril,54552,854985,SBDC,perindopril erbumine 2 MG [Aceon],40163269,perindopril erbumine 2 MG [Aceon],Branded Drug Comp
1657,Perindopril,54552,854989,SBDC,perindopril erbumine 4 MG [Aceon],40163273,perindopril erbumine 4 MG [Aceon],Branded Drug Comp
1658,Perindopril,54552,1600719,SBDF,amlodipine / perindopril Oral Tablet [Prestalia],45892984,amlodipine / perindopril Oral Tablet [Prestalia],Branded Drug Form
1659,Perindopril,54552,368233,SBDF,perindopril Oral Tablet [Aceon],40068358,perindopril Oral Tablet [Aceon],Branded Drug Form
1660,Perindopril,54552,1168400,SBDG,Aceon Oral Product,36232764,Aceon Oral Product,Branded Dose Group
1661,Perindopril,54552,1168401,SBDG,Aceon Pill,36232765,Aceon Pill,Branded Dose Group
1662,Perindopril,54552,1600720,SBDG,Prestalia Oral Product,36248705,Prestalia Oral Product,Branded Dose Group
1663,Perindopril,54552,1600721,SBDG,Prestalia Pill,36248706,Prestalia Pill,Branded Dose Group
1664,Perindopril,54552,1600716,SCD,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet,45892981,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet,Clinical Drug
1665,Perindopril,54552,1600724,SCD,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet,45892987,amlodipine 2.5 MG / perindopril arginine 3.5 MG Oral Tablet,Clinical Drug
1666,Perindopril,54552,1600728,SCD,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet,45892991,amlodipine 5 MG / perindopril arginine 7 MG Oral Tablet,Clinical Drug
1667,Perindopril,54552,854925,SCD,perindopril erbumine 8 MG Oral Tablet,40163275,perindopril erbumine 8 MG Oral Tablet,Clinical Drug
1668,Perindopril,54552,854984,SCD,perindopril erbumine 2 MG Oral Tablet,40163267,perindopril erbumine 2 MG Oral Tablet,Clinical Drug
1669,Perindopril,54552,854988,SCD,perindopril erbumine 4 MG Oral Tablet,40163271,perindopril erbumine 4 MG Oral Tablet,Clinical Drug
1670,Perindopril,54552,854993,SCD,indapamide 1.25 MG / perindopril erbumine 4 MG Oral Tablet,40163142,indapamide 1.25 MG / perindopril erbumine 4 MG Oral Tablet,Clinical Drug
1671,Perindopril,54552,1600712,SCDC,perindopril arginine 14 MG,45892979,perindopril arginine 14 MG,Clinical Drug Comp
1672,Perindopril,54552,1600723,SCDC,perindopril arginine 3.5 MG,45892986,perindopril arginine 3.5 MG,Clinical Drug Comp
